Row ID,Date,Category,YearMonth,Sales
9019,03/2017,Office Supplies,2017-03,1332.496
9130,03/2017,Furniture,2017-03,32.776
9131,03/2017,Office Supplies,2017-03,147.184
9169,03/2017,Office Supplies,2017-03,54.384
9170,03/2017,Office Supplies,2017-03,76.776
9177,03/2017,Office Supplies,2017-03,14.352
9343,03/2017,Office Supplies,2017-03,209.792
9494,03/2017,Furniture,2017-03,3.304
9495,03/2017,Office Supplies,2017-03,16.38
9559,03/2017,Technology,2017-03,167.96
9560,03/2017,Office Supplies,2017-03,321.568
9561,03/2017,Furniture,2017-03,12.96
9562,03/2017,Technology,2017-03,128.058
9563,03/2017,Technology,2017-03,63.686
9564,03/2017,Office Supplies,2017-03,239.976
9773,03/2017,Office Supplies,2017-03,344.22
70,04/2017,Office Supplies,2017-04,15.552
238,04/2017,Office Supplies,2017-04,21.248
239,04/2017,Furniture,2017-04,8.448
240,04/2017,Furniture,2017-04,333.09
241,04/2017,Technology,2017-04,248.98
242,04/2017,Furniture,2017-04,24.9
243,04/2017,Furniture,2017-04,15.26
244,04/2017,Office Supplies,2017-04,43.32
324,04/2017,Office Supplies,2017-04,43.584
325,04/2017,Technology,2017-04,116.28
332,04/2017,Technology,2017-04,9.296
333,04/2017,Office Supplies,2017-04,19.44
334,04/2017,Office Supplies,2017-04,314.55
359,04/2017,Office Supplies,2017-04,16.27
418,04/2017,Furniture,2017-04,69.12
430,04/2017,Office Supplies,2017-04,4.47
431,04/2017,Technology,2017-04,418.296
432,04/2017,Technology,2017-04,659.988
433,04/2017,Office Supplies,2017-04,8.128
463,04/2017,Furniture,2017-04,36.288
464,04/2017,Furniture,2017-04,909.72
465,04/2017,Office Supplies,2017-04,917.9235
466,04/2017,Office Supplies,2017-04,38.88
467,04/2017,Office Supplies,2017-04,631.176
552,04/2017,Furniture,2017-04,12.96
611,04/2017,Technology,2017-04,12.96
612,04/2017,Office Supplies,2017-04,23.2
665,04/2017,Office Supplies,2017-04,25.92
703,04/2017,Furniture,2017-04,21.312
1037,04/2017,Furniture,2017-04,173.656
1072,04/2017,Office Supplies,2017-04,361.96
1180,04/2017,Technology,2017-04,62.85
1223,04/2017,Furniture,2017-04,818.376
1224,04/2017,Technology,2017-04,20.34
1225,04/2017,Office Supplies,2017-04,23.99
1226,04/2017,Office Supplies,2017-04,171.288
1227,04/2017,Office Supplies,2017-04,37.3
1228,04/2017,Office Supplies,2017-04,81.96
1271,04/2017,Office Supplies,2017-04,54.792
1272,04/2017,Office Supplies,2017-04,10.784
1273,04/2017,Office Supplies,2017-04,290.98
1403,04/2017,Furniture,2017-04,36.44
1404,04/2017,Office Supplies,2017-04,21.4
1534,04/2017,Office Supplies,2017-04,48.664
1577,04/2017,Office Supplies,2017-04,16.56
1591,04/2017,Office Supplies,2017-04,1347.52
1592,04/2017,Office Supplies,2017-04,62.31
1605,04/2017,Technology,2017-04,20.32
1606,04/2017,Office Supplies,2017-04,9.432
1607,04/2017,Office Supplies,2017-04,34.86
1608,04/2017,Office Supplies,2017-04,89.34
1609,04/2017,Office Supplies,2017-04,269.98
1610,04/2017,Office Supplies,2017-04,99.9
1716,04/2017,Office Supplies,2017-04,39.08
1764,04/2017,Office Supplies,2017-04,116.832
1765,04/2017,Office Supplies,2017-04,2.296
1766,04/2017,Furniture,2017-04,408.006
1767,04/2017,Office Supplies,2017-04,40.44
1886,04/2017,Furniture,2017-04,122.352
1980,04/2017,Furniture,2017-04,15.28
1981,04/2017,Office Supplies,2017-04,11.96
2155,04/2017,Furniture,2017-04,15.84
2253,04/2017,Office Supplies,2017-04,86.376
2422,04/2017,Office Supplies,2017-04,18.24
2423,04/2017,Office Supplies,2017-04,13.12
2542,04/2017,Furniture,2017-04,105.98
2602,04/2017,Office Supplies,2017-04,493.92
2603,04/2017,Technology,2017-04,5.936
2604,04/2017,Furniture,2017-04,325.86
2605,04/2017,Furniture,2017-04,383.607
2607,04/2017,Office Supplies,2017-04,148.48
2614,04/2017,Furniture,2017-04,537.544
2644,04/2017,Technology,2017-04,1.928
2645,04/2017,Furniture,2017-04,6.912
2688,04/2017,Office Supplies,2017-04,7.76
2723,04/2017,Office Supplies,2017-04,659.168
2829,04/2017,Office Supplies,2017-04,5.76
2830,04/2017,Office Supplies,2017-04,351.216
2831,04/2017,Office Supplies,2017-04,230.28
2898,04/2017,Technology,2017-04,12.84
2946,04/2017,Furniture,2017-04,56.82
3235,04/2017,Office Supplies,2017-04,31.56
3265,04/2017,Office Supplies,2017-04,27.92
3788,04/2017,Office Supplies,2017-04,8.559
3789,04/2017,Office Supplies,2017-04,49.568
3790,04/2017,Office Supplies,2017-04,127.869
3986,04/2017,Furniture,2017-04,271.44
3989,04/2017,Furniture,2017-04,110.352
4086,04/2017,Technology,2017-04,36.4
4087,04/2017,Office Supplies,2017-04,419.136
4088,04/2017,Office Supplies,2017-04,100.704
4160,04/2017,Office Supplies,2017-04,45.216
4215,04/2017,Office Supplies,2017-04,28.782
4243,04/2017,Technology,2017-04,24.448
4244,04/2017,Office Supplies,2017-04,10.476
4278,04/2017,Technology,2017-04,76.14
4279,04/2017,Furniture,2017-04,21.24
4280,04/2017,Office Supplies,2017-04,127.96
4304,04/2017,Office Supplies,2017-04,479.984
4452,04/2017,Furniture,2017-04,657.93
4453,04/2017,Office Supplies,2017-04,33.48
4454,04/2017,Furniture,2017-04,13.9
4455,04/2017,Office Supplies,2017-04,26.86
4648,04/2017,Furniture,2017-04,9.584
4987,04/2017,Office Supplies,2017-04,113.1
4988,04/2017,Furniture,2017-04,65.78
4989,04/2017,Office Supplies,2017-04,239.7
5331,04/2017,Furniture,2017-04,25.632
5332,04/2017,Office Supplies,2017-04,23.616
5333,04/2017,Office Supplies,2017-04,8.26
5440,04/2017,Office Supplies,2017-04,76.58
5777,04/2017,Office Supplies,2017-04,8.8
5778,04/2017,Office Supplies,2017-04,590.352
5807,04/2017,Office Supplies,2017-04,5.58
5808,04/2017,Office Supplies,2017-04,25.02
5809,04/2017,Office Supplies,2017-04,452.55
5868,04/2017,Office Supplies,2017-04,17.76
5869,04/2017,Office Supplies,2017-04,302.384
5890,04/2017,Office Supplies,2017-04,146.352
5936,04/2017,Furniture,2017-04,7.9
5937,04/2017,Technology,2017-04,902.712
5938,04/2017,Technology,2017-04,53.97
6037,04/2017,Furniture,2017-04,33.92
6038,04/2017,Office Supplies,2017-04,21.81
6039,04/2017,Office Supplies,2017-04,91.6
6040,04/2017,Office Supplies,2017-04,150.98
6043,04/2017,Furniture,2017-04,137.25
6135,04/2017,Office Supplies,2017-04,11.52
6306,04/2017,Office Supplies,2017-04,18.272
6307,04/2017,Furniture,2017-04,153.728
6308,04/2017,Office Supplies,2017-04,12.224
6309,04/2017,Furniture,2017-04,167.944
6310,04/2017,Office Supplies,2017-04,45.99
6311,04/2017,Office Supplies,2017-04,535.41
6729,04/2017,Furniture,2017-04,6.096
6773,04/2017,Office Supplies,2017-04,45.36
6774,04/2017,Office Supplies,2017-04,47.12
6775,04/2017,Office Supplies,2017-04,31.36
6919,04/2017,Office Supplies,2017-04,47.616
7108,04/2017,Technology,2017-04,23.48
7109,04/2017,Office Supplies,2017-04,62.79
7110,04/2017,Office Supplies,2017-04,28.44
7111,04/2017,Office Supplies,2017-04,134.376
7112,04/2017,Office Supplies,2017-04,589.9
7113,04/2017,Office Supplies,2017-04,542.94
7114,04/2017,Office Supplies,2017-04,2879.952
7130,04/2017,Technology,2017-04,90.48
7131,04/2017,Office Supplies,2017-04,77.55
7666,04/2017,Office Supplies,2017-04,8.832
7667,04/2017,Technology,2017-04,177.536
7668,04/2017,Office Supplies,2017-04,258.48
7775,04/2017,Office Supplies,2017-04,14.136
7780,04/2017,Office Supplies,2017-04,77.55
7781,04/2017,Technology,2017-04,24.88
7783,04/2017,Office Supplies,2017-04,140.75
7784,04/2017,Furniture,2017-04,36.63
7785,04/2017,Office Supplies,2017-04,17.14
7913,04/2017,Furniture,2017-04,51.75
7986,04/2017,Office Supplies,2017-04,123.96
8157,04/2017,Furniture,2017-04,586.398
8228,04/2017,Furniture,2017-04,80.98
8229,04/2017,Office Supplies,2017-04,242.94
8230,04/2017,Technology,2017-04,123.92
8453,04/2017,Furniture,2017-04,12.39
8454,04/2017,Office Supplies,2017-04,47.3
8455,04/2017,Furniture,2017-04,1599.92
8737,04/2017,Office Supplies,2017-04,11.09
8869,04/2017,Technology,2017-04,3.168
8922,04/2017,Technology,2017-04,579.136
8923,04/2017,Furniture,2017-04,6.368
9068,04/2017,Technology,2017-04,558.4
9073,04/2017,Office Supplies,2017-04,145.764
9074,04/2017,Technology,2017-04,13.62
9206,04/2017,Office Supplies,2017-04,434.646
9207,04/2017,Office Supplies,2017-04,440.19
9322,04/2017,Furniture,2017-04,64.4
9323,04/2017,Furniture,2017-04,244.55
9503,04/2017,Office Supplies,2017-04,195.76
9504,04/2017,Office Supplies,2017-04,11.76
9521,04/2017,Office Supplies,2017-04,166.45
9602,04/2017,Office Supplies,2017-04,2.88
9668,04/2017,Office Supplies,2017-04,45.248
9669,04/2017,Office Supplies,2017-04,59.904
9678,04/2017,Office Supplies,2017-04,23.696
9679,04/2017,Office Supplies,2017-04,7.968
9750,04/2017,Technology,2017-04,18.2
14,05/2017,Office Supplies,2017-05,27.552
89,05/2017,Office Supplies,2017-05,844.116
141,05/2017,Furniture,2017-05,76.752
148,05/2017,Technology,2017-05,3
149,05/2017,Technology,2017-05,7.506
150,05/2017,Furniture,2017-05,16.56
151,05/2017,Office Supplies,2017-05,79.92
441,05/2017,Furniture,2017-05,69.98
442,05/2017,Office Supplies,2017-05,11.06
443,05/2017,Office Supplies,2017-05,623.4648
444,05/2017,Office Supplies,2017-05,772.68
445,05/2017,Furniture,2017-05,283.14
446,05/2017,Office Supplies,2017-05,635.96
501,05/2017,Office Supplies,2017-05,118.99
502,05/2017,Office Supplies,2017-05,272.94
503,05/2017,Furniture,2017-05,15.008
504,05/2017,Office Supplies,2017-05,33.088
505,05/2017,Office Supplies,2017-05,80.98
524,05/2017,Technology,2017-05,82.8
525,05/2017,Technology,2017-05,21.36
534,05/2017,Technology,2017-05,62.048
535,05/2017,Office Supplies,2017-05,29.61
639,05/2017,Furniture,2017-05,863.928
640,05/2017,Office Supplies,2017-05,241.92
770,05/2017,Furniture,2017-05,163.88
793,05/2017,Technology,2017-05,3.486
853,05/2017,Office Supplies,2017-05,10.584
863,05/2017,Technology,2017-05,440.91
864,05/2017,Office Supplies,2017-05,5.715
865,05/2017,Technology,2017-05,51.968
919,05/2017,Office Supplies,2017-05,71.976
920,05/2017,Office Supplies,2017-05,242.352
979,05/2017,Office Supplies,2017-05,221.92
1134,05/2017,Office Supplies,2017-05,8.448
1135,05/2017,Office Supplies,2017-05,29.52
1234,05/2017,Technology,2017-05,302.94
1274,05/2017,Office Supplies,2017-05,142.36
1275,05/2017,Furniture,2017-05,546.66
1276,05/2017,Office Supplies,2017-05,212.13
1277,05/2017,Technology,2017-05,5.248
1281,05/2017,Technology,2017-05,74.416
1330,05/2017,Furniture,2017-05,6.848
1336,05/2017,Office Supplies,2017-05,7.996
1358,05/2017,Office Supplies,2017-05,8.712
1383,05/2017,Office Supplies,2017-05,65.17
1384,05/2017,Office Supplies,2017-05,14.62
1385,05/2017,Office Supplies,2017-05,173.24
1386,05/2017,Furniture,2017-05,895.92
1387,05/2017,Furniture,2017-05,130.71
1388,05/2017,Office Supplies,2017-05,11.68
1389,05/2017,Technology,2017-05,62.31
1390,05/2017,Technology,2017-05,0.852
1391,05/2017,Office Supplies,2017-05,36.288
1392,05/2017,Office Supplies,2017-05,56.568
1393,05/2017,Office Supplies,2017-05,344.704
1445,05/2017,Technology,2017-05,201.584
1578,05/2017,Office Supplies,2017-05,521.96
1639,05/2017,Office Supplies,2017-05,8.22
1640,05/2017,Office Supplies,2017-05,45.36
1641,05/2017,Office Supplies,2017-05,947.17
1642,05/2017,Furniture,2017-05,61.96
1677,05/2017,Office Supplies,2017-05,268.935
1678,05/2017,Office Supplies,2017-05,7.58
1717,05/2017,Office Supplies,2017-05,14.73
1718,05/2017,Office Supplies,2017-05,9.888
1719,05/2017,Furniture,2017-05,671.544
1720,05/2017,Furniture,2017-05,1117.92
1721,05/2017,Office Supplies,2017-05,275.952
1795,05/2017,Office Supplies,2017-05,123.144
1907,05/2017,Office Supplies,2017-05,15.576
1908,05/2017,Office Supplies,2017-05,212.64
2096,05/2017,Office Supplies,2017-05,9.87
2097,05/2017,Office Supplies,2017-05,53.25
2098,05/2017,Office Supplies,2017-05,19.92
2161,05/2017,Furniture,2017-05,658.746
2286,05/2017,Office Supplies,2017-05,8.26
2419,05/2017,Technology,2017-05,29.84
2441,05/2017,Technology,2017-05,67.98
2442,05/2017,Furniture,2017-05,61.06
2443,05/2017,Office Supplies,2017-05,35.544
2444,05/2017,Technology,2017-05,9.96
2445,05/2017,Office Supplies,2017-05,9.21
2446,05/2017,Technology,2017-05,27.93
2450,05/2017,Office Supplies,2017-05,7.9
2499,05/2017,Office Supplies,2017-05,221.16
2589,05/2017,Office Supplies,2017-05,127.96
2590,05/2017,Technology,2017-05,18.69
2784,05/2017,Technology,2017-05,25.35
2820,05/2017,Office Supplies,2017-05,35.28
2821,05/2017,Furniture,2017-05,33.4
2986,05/2017,Furniture,2017-05,837.6
2987,05/2017,Office Supplies,2017-05,40.68
2988,05/2017,Office Supplies,2017-05,209.568
3009,05/2017,Furniture,2017-05,22.368
3041,05/2017,Furniture,2017-05,3.882
3145,05/2017,Furniture,2017-05,115.296
3169,05/2017,Furniture,2017-05,1.908
3170,05/2017,Office Supplies,2017-05,43.372
3214,05/2017,Office Supplies,2017-05,783.96
3215,05/2017,Office Supplies,2017-05,48.896
3421,05/2017,Office Supplies,2017-05,7.856
3422,05/2017,Office Supplies,2017-05,5.904
3423,05/2017,Technology,2017-05,13.712
3424,05/2017,Office Supplies,2017-05,182.94
3425,05/2017,Technology,2017-05,27.76
3524,05/2017,Technology,2017-05,25.99
3531,05/2017,Office Supplies,2017-05,113.52
3532,05/2017,Office Supplies,2017-05,359.88
3593,05/2017,Office Supplies,2017-05,25.344
3617,05/2017,Office Supplies,2017-05,11.952
3688,05/2017,Office Supplies,2017-05,6.24
3727,05/2017,Office Supplies,2017-05,742.336
3728,05/2017,Office Supplies,2017-05,6.464
3729,05/2017,Office Supplies,2017-05,11.52
3874,05/2017,Office Supplies,2017-05,222.384
3875,05/2017,Office Supplies,2017-05,23.36
3876,05/2017,Technology,2017-05,8.67
3877,05/2017,Office Supplies,2017-05,25.71
3945,05/2017,Office Supplies,2017-05,100.94
3958,05/2017,Office Supplies,2017-05,63.882
3959,05/2017,Office Supplies,2017-05,683.144
3960,05/2017,Furniture,2017-05,1.476
3968,05/2017,Office Supplies,2017-05,40.712
4185,05/2017,Furniture,2017-05,279.9
4265,05/2017,Furniture,2017-05,13.12
4266,05/2017,Office Supplies,2017-05,69.576
4267,05/2017,Furniture,2017-05,4.224
4268,05/2017,Office Supplies,2017-05,58.08
4269,05/2017,Technology,2017-05,52.416
4361,05/2017,Office Supplies,2017-05,54.92
4370,05/2017,Office Supplies,2017-05,364.95
4371,05/2017,Office Supplies,2017-05,85.056
4372,05/2017,Office Supplies,2017-05,27.696
4597,05/2017,Office Supplies,2017-05,24.96
4615,05/2017,Office Supplies,2017-05,43.13
4616,05/2017,Office Supplies,2017-05,5.64
4705,05/2017,Office Supplies,2017-05,57.582
4706,05/2017,Office Supplies,2017-05,31.104
4707,05/2017,Furniture,2017-05,30.192
4724,05/2017,Office Supplies,2017-05,43.6
4797,05/2017,Office Supplies,2017-05,4.768
4798,05/2017,Office Supplies,2017-05,10.38
4799,05/2017,Furniture,2017-05,13.392
4800,05/2017,Technology,2017-05,39.594
4801,05/2017,Office Supplies,2017-05,91.008
4802,05/2017,Office Supplies,2017-05,37.94
4803,05/2017,Office Supplies,2017-05,42.8
4830,05/2017,Office Supplies,2017-05,33.63
4945,05/2017,Office Supplies,2017-05,62.808
4946,05/2017,Office Supplies,2017-05,195.64
4947,05/2017,Office Supplies,2017-05,239.9
4965,05/2017,Office Supplies,2017-05,380.058
5002,05/2017,Office Supplies,2017-05,1199.976
5003,05/2017,Office Supplies,2017-05,48.576
5060,05/2017,Technology,2017-05,17.94
5061,05/2017,Office Supplies,2017-05,18.264
5171,05/2017,Furniture,2017-05,34.656
5172,05/2017,Office Supplies,2017-05,81.552
5173,05/2017,Office Supplies,2017-05,227.136
5177,05/2017,Office Supplies,2017-05,10.36
5301,05/2017,Furniture,2017-05,463.248
5302,05/2017,Technology,2017-05,383.952
5303,05/2017,Office Supplies,2017-05,44.856
5382,05/2017,Office Supplies,2017-05,30.345
5383,05/2017,Office Supplies,2017-05,127.554
5384,05/2017,Office Supplies,2017-05,77.952
5471,05/2017,Office Supplies,2017-05,14.016
5523,05/2017,Office Supplies,2017-05,69.52
5524,05/2017,Office Supplies,2017-05,5.64
5696,05/2017,Furniture,2017-05,13.776
5699,05/2017,Office Supplies,2017-05,245.88
5880,05/2017,Office Supplies,2017-05,36.63
6426,05/2017,Technology,2017-05,22.58
6427,05/2017,Office Supplies,2017-05,12.39
6428,05/2017,Office Supplies,2017-05,39.92
6429,05/2017,Technology,2017-05,61.96
6605,05/2017,Office Supplies,2017-05,19.936
6606,05/2017,Office Supplies,2017-05,3.798
6607,05/2017,Technology,2017-05,27.744
6608,05/2017,Furniture,2017-05,158.376
6609,05/2017,Technology,2017-05,27.58
6777,05/2017,Office Supplies,2017-05,5.553
6872,05/2017,Office Supplies,2017-05,243.92
6876,05/2017,Office Supplies,2017-05,14.96
6877,05/2017,Furniture,2017-05,7.184
6939,05/2017,Technology,2017-05,10.512
7067,05/2017,Office Supplies,2017-05,263.96
7068,05/2017,Office Supplies,2017-05,71.632
7069,05/2017,Office Supplies,2017-05,9.328
7071,05/2017,Office Supplies,2017-05,5.88
7115,05/2017,Furniture,2017-05,975.92
7116,05/2017,Office Supplies,2017-05,303.84
7254,05/2017,Office Supplies,2017-05,485.88
7255,05/2017,Furniture,2017-05,12.54
7256,05/2017,Office Supplies,2017-05,8.94
7257,05/2017,Office Supplies,2017-05,9.24
7258,05/2017,Office Supplies,2017-05,70.008
7259,05/2017,Office Supplies,2017-05,77.6
7260,05/2017,Office Supplies,2017-05,464.85
7261,05/2017,Technology,2017-05,10.192
7280,05/2017,Technology,2017-05,1793.98
7307,05/2017,Technology,2017-05,758.352
7308,05/2017,Furniture,2017-05,20.368
7309,05/2017,Office Supplies,2017-05,49.848
7315,05/2017,Technology,2017-05,239.97
7409,05/2017,Furniture,2017-05,2404.704
7467,05/2017,Office Supplies,2017-05,563.024
7522,05/2017,Office Supplies,2017-05,344.91
7523,05/2017,Office Supplies,2017-05,8.64
7524,05/2017,Furniture,2017-05,89.988
7550,05/2017,Furniture,2017-05,229.544
7591,05/2017,Furniture,2017-05,1.824
7592,05/2017,Furniture,2017-05,18.32
7593,05/2017,Office Supplies,2017-05,48.816
7594,05/2017,Furniture,2017-05,1.188
7605,05/2017,Furniture,2017-05,119.8
7606,05/2017,Furniture,2017-05,61.568
7607,05/2017,Office Supplies,2017-05,6.192
7734,05/2017,Office Supplies,2017-05,2.214
7787,05/2017,Office Supplies,2017-05,5.32
7788,05/2017,Office Supplies,2017-05,975.92
7789,05/2017,Furniture,2017-05,2249.91
7790,05/2017,Office Supplies,2017-05,59.92
7869,05/2017,Office Supplies,2017-05,171.2
8142,05/2017,Office Supplies,2017-05,3.36
8143,05/2017,Office Supplies,2017-05,114.2
8144,05/2017,Furniture,2017-05,182.67
8145,05/2017,Technology,2017-05,101.7
8296,05/2017,Office Supplies,2017-05,1126.02
8297,05/2017,Technology,2017-05,1263.3
8456,05/2017,Technology,2017-05,8.82
8482,05/2017,Office Supplies,2017-05,37.94
8752,05/2017,Office Supplies,2017-05,4.2
8753,05/2017,Technology,2017-05,227.28
8776,05/2017,Office Supplies,2017-05,47.9
8901,05/2017,Furniture,2017-05,61.96
8902,05/2017,Office Supplies,2017-05,1117.92
8903,05/2017,Furniture,2017-05,183.372
8904,05/2017,Office Supplies,2017-05,7.968
8963,05/2017,Furniture,2017-05,26.352
8964,05/2017,Technology,2017-05,481.32
8965,05/2017,Furniture,2017-05,13.98
9142,05/2017,Technology,2017-05,25.92
9276,05/2017,Office Supplies,2017-05,91.59
9277,05/2017,Technology,2017-05,674.058
9316,05/2017,Technology,2017-05,22.92
9317,05/2017,Office Supplies,2017-05,269.9
9375,05/2017,Office Supplies,2017-05,11.808
9490,05/2017,Office Supplies,2017-05,9.588
9501,05/2017,Furniture,2017-05,18.336
9610,05/2017,Furniture,2017-05,36.288
9611,05/2017,Office Supplies,2017-05,111.984
9631,05/2017,Office Supplies,2017-05,5.97
9632,05/2017,Technology,2017-05,2.508
9718,05/2017,Technology,2017-05,35.96
9719,05/2017,Technology,2017-05,14.952
9796,05/2017,Office Supplies,2017-05,67.144
48,06/2017,Technology,2017-06,254.058
49,06/2017,Technology,2017-06,173.94
56,06/2017,Office Supplies,2017-06,231.98
57,06/2017,Office Supplies,2017-06,2.296
58,06/2017,Furniture,2017-06,96.08
59,06/2017,Office Supplies,2017-06,3.62
60,06/2017,Technology,2017-06,629.1
61,06/2017,Office Supplies,2017-06,90.48
62,06/2017,Office Supplies,2017-06,14.88
99,06/2017,Office Supplies,2017-06,91.275
129,06/2017,Furniture,2017-06,19.44
130,06/2017,Furniture,2017-06,897.15
265,06/2017,Technology,2017-06,57.75
434,06/2017,Office Supplies,2017-06,14.94
480,06/2017,Office Supplies,2017-06,23.1
481,06/2017,Office Supplies,2017-06,12.536
851,06/2017,Office Supplies,2017-06,1.08
852,06/2017,Office Supplies,2017-06,4.512
934,06/2017,Office Supplies,2017-06,16.776
935,06/2017,Office Supplies,2017-06,33.74
936,06/2017,Office Supplies,2017-06,1325.85
937,06/2017,Office Supplies,2017-06,333.999
941,06/2017,Office Supplies,2017-06,19.9
1042,06/2017,Technology,2017-06,1268.82
1043,06/2017,Furniture,2017-06,283.92
1099,06/2017,Office Supplies,2017-06,5.68
1100,06/2017,Furniture,2017-06,375.34
1101,06/2017,Technology,2017-06,96.08
1102,06/2017,Office Supplies,2017-06,11.68
1133,06/2017,Office Supplies,2017-06,4.36
1286,06/2017,Office Supplies,2017-06,29.24
1307,06/2017,Office Supplies,2017-06,117.488
1308,06/2017,Office Supplies,2017-06,18.84
1309,06/2017,Office Supplies,2017-06,12.42
1310,06/2017,Office Supplies,2017-06,12.96
1311,06/2017,Furniture,2017-06,69.48
1552,06/2017,Office Supplies,2017-06,85.9
1694,06/2017,Technology,2017-06,18.06
1901,06/2017,Office Supplies,2017-06,79.14
1945,06/2017,Technology,2017-06,37.4
1946,06/2017,Office Supplies,2017-06,2.512
2085,06/2017,Office Supplies,2017-06,18.864
2086,06/2017,Office Supplies,2017-06,61.192
2087,06/2017,Office Supplies,2017-06,67.84
2088,06/2017,Office Supplies,2017-06,48.712
2089,06/2017,Office Supplies,2017-06,17.94
2146,06/2017,Furniture,2017-06,242.94
2147,06/2017,Office Supplies,2017-06,7.764
2148,06/2017,Office Supplies,2017-06,467.04
2191,06/2017,Office Supplies,2017-06,128.85
2380,06/2017,Office Supplies,2017-06,8.4
2381,06/2017,Office Supplies,2017-06,199.98
2382,06/2017,Furniture,2017-06,110.98
2686,06/2017,Office Supplies,2017-06,207.984
2687,06/2017,Office Supplies,2017-06,36.112
2904,06/2017,Office Supplies,2017-06,35.568
2905,06/2017,Furniture,2017-06,88.768
2934,06/2017,Technology,2017-06,12.9
2935,06/2017,Technology,2017-06,717.12
2936,06/2017,Office Supplies,2017-06,21.36
2937,06/2017,Office Supplies,2017-06,6.688
2938,06/2017,Office Supplies,2017-06,773.94
2939,06/2017,Office Supplies,2017-06,20.568
2940,06/2017,Office Supplies,2017-06,4.356
3359,06/2017,Office Supplies,2017-06,19.04
3360,06/2017,Technology,2017-06,5.22
3447,06/2017,Office Supplies,2017-06,84.84
3529,06/2017,Technology,2017-06,7.24
3537,06/2017,Office Supplies,2017-06,14.4
3662,06/2017,Technology,2017-06,15.552
3922,06/2017,Technology,2017-06,1325.76
3944,06/2017,Office Supplies,2017-06,3.108
3957,06/2017,Furniture,2017-06,6.672
4142,06/2017,Office Supplies,2017-06,689.408
4179,06/2017,Office Supplies,2017-06,1889.99
4307,06/2017,Office Supplies,2017-06,55.936
4308,06/2017,Office Supplies,2017-06,18.432
4514,06/2017,Office Supplies,2017-06,20.32
4688,06/2017,Technology,2017-06,52.064
4704,06/2017,Office Supplies,2017-06,48.784
4971,06/2017,Furniture,2017-06,13.092
4972,06/2017,Office Supplies,2017-06,109.592
4973,06/2017,Furniture,2017-06,56.7
4974,06/2017,Office Supplies,2017-06,79.99
4984,06/2017,Office Supplies,2017-06,69.5
5085,06/2017,Office Supplies,2017-06,191.6
5226,06/2017,Office Supplies,2017-06,10.56
5227,06/2017,Office Supplies,2017-06,47.79
5228,06/2017,Furniture,2017-06,714.3
5352,06/2017,Office Supplies,2017-06,2321.9
5353,06/2017,Technology,2017-06,17.94
5428,06/2017,Furniture,2017-06,9.522
5532,06/2017,Technology,2017-06,791.964
5533,06/2017,Technology,2017-06,4.923
5534,06/2017,Technology,2017-06,209.979
5535,06/2017,Office Supplies,2017-06,33.93
5536,06/2017,Office Supplies,2017-06,222.32
5537,06/2017,Office Supplies,2017-06,210.564
5538,06/2017,Office Supplies,2017-06,35.168
5810,06/2017,Furniture,2017-06,1502.376
5871,06/2017,Furniture,2017-06,10.11
5943,06/2017,Technology,2017-06,772.47
6050,06/2017,Office Supplies,2017-06,20.46
6149,06/2017,Technology,2017-06,347.58
6265,06/2017,Office Supplies,2017-06,72.64
6506,06/2017,Office Supplies,2017-06,772.47
6594,06/2017,Office Supplies,2017-06,39.92
6616,06/2017,Furniture,2017-06,33.48
6617,06/2017,Office Supplies,2017-06,461.97
6618,06/2017,Office Supplies,2017-06,137.62
6633,06/2017,Office Supplies,2017-06,302.67
6751,06/2017,Furniture,2017-06,239.976
6752,06/2017,Office Supplies,2017-06,8.34
6753,06/2017,Office Supplies,2017-06,8.57
6754,06/2017,Office Supplies,2017-06,119.616
6755,06/2017,Office Supplies,2017-06,212.94
6849,06/2017,Office Supplies,2017-06,26.49
6928,06/2017,Office Supplies,2017-06,687.4
6929,06/2017,Office Supplies,2017-06,653.55
6930,06/2017,Technology,2017-06,33.9
6931,06/2017,Office Supplies,2017-06,239.96
7019,06/2017,Office Supplies,2017-06,199.836
7287,06/2017,Technology,2017-06,716
7288,06/2017,Furniture,2017-06,221.06
7426,06/2017,Furniture,2017-06,67.71
7427,06/2017,Furniture,2017-06,129.92
7532,06/2017,Furniture,2017-06,467.46
7533,06/2017,Furniture,2017-06,61.4
7642,06/2017,Technology,2017-06,720.76
7643,06/2017,Office Supplies,2017-06,5.184
7644,06/2017,Office Supplies,2017-06,14.7
7645,06/2017,Technology,2017-06,8.134
7744,06/2017,Office Supplies,2017-06,79.984
7745,06/2017,Technology,2017-06,18.54
7746,06/2017,Office Supplies,2017-06,24.4
7880,06/2017,Furniture,2017-06,195.64
7992,06/2017,Office Supplies,2017-06,398.4
7993,06/2017,Technology,2017-06,7.056
8231,06/2017,Office Supplies,2017-06,1352.3976
8232,06/2017,Furniture,2017-06,26.4
8260,06/2017,Office Supplies,2017-06,41.88
8261,06/2017,Office Supplies,2017-06,99.846
8262,06/2017,Office Supplies,2017-06,699.98
8443,06/2017,Technology,2017-06,584.82
8444,06/2017,Office Supplies,2017-06,43.98
8445,06/2017,Technology,2017-06,377.97
8569,06/2017,Office Supplies,2017-06,123.96
8570,06/2017,Office Supplies,2017-06,391.98
8571,06/2017,Technology,2017-06,383.976
8659,06/2017,Office Supplies,2017-06,1781.682
